Voltage,Current,Power,Relay_1,Relay_2,Battery_Level,Hour_of_Day,Load_Type,Is_Anomaly,Predicted_Power_Next
233.1802074,5.582342504,1301.691783,0,1,97.60673634,11,2,0,1287.066321
230.6421566,5.580360242,1287.066321,0,1,97.6372487,11,2,0,1264.292576
228.8220933,5.525220743,1264.292576,0,1,97.67294645,11,2,0,1278.157584
228.9949642,5.581596908,1278.157584,0,1,97.6814528,12,2,0,1295.281145
231.1936147,5.602581829,1295.281145,0,1,97.67949555,12,2,0,1261.93225
226.1731079,5.579497323,1261.93225,0,1,97.7041108,12,2,0,1279.120321
232.8677941,5.492903497,1279.120321,0,1,97.73603427,12,2,0,1286.8749
230.3554747,5.586474129,1286.8749,0,1,97.77014652,12,2,0,1285.764386
232.4248085,5.531958461,1285.764386,0,1,97.79296145,12,2,0,1261.962766
227.5420537,5.546063885,1261.962766,0,1,97.82051274,12,2,0,1288.890091
232.1645013,5.551624315,1288.890091,0,1,97.83891137,12,2,0,1252.752108
229.4493272,5.459820359,1252.752108,0,1,97.86856252,12,2,0,1266.704946
226.0987091,5.602442184,1266.704946,0,1,97.8957081,12,2,0,1282.385764
231.6149901,5.536713162,1282.385764,0,1,97.89568619,12,2,0,1262.21291
229.6114267,5.497169407,1262.21291,0,1,97.92823052,12,2,0,1251.124083
227.4767069,5.500009648,1251.124083,0,1,97.94100966,12,2,0,1278.125308
227.8677257,5.609066855,1278.125308,0,1,97.95308308,12,2,0,1255.829586
227.5750011,5.518310797,1255.829586,0,1,97.96248304,12,2,0,1275.678936
229.9979581,5.546479397,1275.678936,0,1,97.99662807,12,2,0,1258.03773
228.079491,5.515786292,1258.03773,0,1,98.00655302,12,2,0,1259.273354
227.4838941,5.535659388,1259.273354,0,1,98.04265922,12,2,0,1303.290635
229.0718721,5.689439839,1303.290635,0,1,98.04136085,12,2,0,1287.859196
229.6205633,5.60864052,1287.859196,0,1,98.05154325,12,2,0,1277.709317
229.0189405,5.579055225,1277.709317,0,1,98.06219883,12,2,0,1255.758424
228.2862737,5.500805652,1255.758424,0,1,98.0782306,12,2,0,1281.986248
230.4869441,5.562077511,1281.986248,0,1,98.11532711,12,2,0,1282.307718
233.5687311,5.490065868,1282.307718,0,1,98.14233322,12,2,0,1279.374355
229.0209013,5.586277706,1279.374355,0,1,98.15992754,12,2,0,1252.959503
228.5685956,5.481765768,1252.959503,0,1,98.19360202,12,2,0,1277.658636
231.5546445,5.517741349,1277.658636,0,1,98.2079999,12,2,0,1259.97106
229.2054163,5.497126029,1259.97106,0,1,98.21293738,12,2,0,1261.268274
227.0044348,5.556139355,1261.268274,0,1,98.21170922,12,2,0,1263.077277
229.999688,5.491647783,1263.077277,0,1,98.21225998,12,2,0,1273.296818
227.1202208,5.606267964,1273.296818,0,1,98.22862323,12,2,0,1306.20688
231.385564,5.645152868,1306.20688,0,1,98.26321834,12,2,0,1279.794296
233.0302654,5.491966007,1279.794296,0,1,98.29726092,12,2,0,1275.958689
229.3355606,5.56371932,1275.958689,0,1,98.31724019,12,2,0,1261.527604
226.3826857,5.572544563,1261.527604,0,1,98.33652223,12,2,0,1244.876488
226.5328056,5.495347505,1244.876488,0,1,98.34576059,12,2,0,1299.706002
231.2199981,5.621079548,1299.706002,0,1,98.35899443,12,2,0,1280.675035
231.2506303,5.538039111,1280.675035,0,1,98.37808111,12,2,0,1258.592288
229.5555688,5.482734725,1258.592288,0,1,98.40716036,12,2,0,1297.246308
233.917175,5.545750575,1297.246308,0,1,98.41454505,12,2,0,1266.686491
227.9190915,5.557614688,1266.686491,0,1,98.42678331,12,2,0,1300.771103
228.5214439,5.692118347,1300.771103,0,1,98.46359467,12,2,0,1260.948971
229.4761059,5.494903125,1260.948971,0,1,98.4668601,12,2,0,1267.078806
227.6888266,5.564958216,1267.078806,0,1,98.47459125,12,2,0,1279.889069
228.917043,5.591060641,1279.889069,0,1,98.49602886,12,2,0,-5.350257502
229.139871,-0.023349308,-5.350257502,0,0,98.51267697,12,0,0,-3.876258811
230.5357787,-0.016814131,-3.876258811,0,0,98.53363865,12,0,0,21.95336327
227.7381177,0.096397404,21.95336327,0,0,98.55138312,12,0,0,31.41583922
230.4625702,0.136316449,31.41583922,0,0,98.57139076,12,0,0,-4.063095546
229.9363052,-0.017670526,-4.063095546,0,0,98.5922227,12,0,0,27.52390764
230.1632889,0.119584265,27.52390764,0,0,98.60655025,12,0,0,4.632805412
229.499905,0.020186524,4.632805412,0,0,98.65342576,12,0,0,8.498763849
229.393354,0.037048867,8.498763849,0,0,98.68946554,12,0,0,2994.374175
153.1355856,19.5537449,2994.374175,0,0,98.71334461,12,0,1,-2.837172268
228.9368743,-0.012392815,-2.837172268,0,0,98.75705058,12,0,0,12.03317539
228.229743,0.052723958,12.03317539,0,0,98.77045656,12,0,0,17.10237815
227.0538141,0.075323016,17.10237815,0,0,98.78098371,12,0,0,28.26963155
227.6212037,0.12419595,28.26963155,0,0,98.79679049,12,0,0,-0.041959827
232.4927129,-0.000180478,-0.041959827,0,0,98.82755968,12,0,0,19.72702213
230.1262769,0.085722597,19.72702213,0,0,98.8397103,12,0,0,5.164293542
230.6204757,0.02239304,5.164293542,0,0,98.86899218,13,0,0,19.80909009
232.0354218,0.085370975,19.80909009,0,0,98.88684908,13,0,0,16.48726302
235.22178,0.070092417,16.48726302,0,0,98.90649058,13,0,0,2.661199395
234.1539425,0.01136517,2.661199395,0,0,98.91852458,13,0,0,-13.46908295
233.073799,-0.057788919,-13.46908295,0,0,98.96664063,13,0,0,21.15990701
231.4289713,0.091431539,21.15990701,0,0,98.97667812,13,0,0,8.188183974
231.3487262,0.035393253,8.188183974,0,0,98.99696102,13,0,0,-5.601575511
233.3627683,-0.024003724,-5.601575511,0,0,99.03449926,13,0,0,6.728111036
231.766153,0.029029739,6.728111036,0,0,99.05863966,13,0,0,7.478364705
229.6218912,0.03256817,7.478364705,0,0,99.08910525,13,0,0,9.963630231
229.7544183,0.043366436,9.963630231,0,0,99.10408421,13,0,0,5.74374303
234.2519037,0.024519515,5.74374303,0,0,99.12766307,13,0,0,18.30052473
226.8946008,0.080656502,18.30052473,0,0,99.1712931,13,0,0,24.86796079
232.1172836,0.107135326,24.86796079,0,0,99.18774138,13,0,0,-2.842816843
229.0486051,-0.012411413,-2.842816843,0,0,99.2346675,13,0,0,19.7560358
230.5692475,0.085683742,19.7560358,0,0,99.26693656,13,0,0,18.8269411
229.7479773,0.081946058,18.8269411,0,0,99.28111451,13,0,0,0.998471213
229.1112734,0.004358019,0.998471213,0,0,99.31608254,13,0,0,29.8501441
228.9154756,0.130398104,29.8501441,0,0,99.34134538,13,0,0,-0.723386405
228.3980827,-0.003167218,-0.723386405,0,0,99.35695615,13,0,0,6.41629861
229.2190543,0.027991995,6.41629861,0,0,99.38202378,13,0,0,25.38116268
230.5089822,0.110109213,25.38116268,0,0,99.41602631,13,0,0,22.76145277
231.6561638,0.09825533,22.76145277,0,0,99.45666551,13,0,0,14.01685864
231.4296269,0.060566397,14.01685864,0,0,99.48284991,13,0,0,16.2539404
231.8891674,0.070093574,16.2539404,0,0,99.51746767,13,0,0,10.08221283
228.2581536,0.04417022,10.08221283,0,0,99.56282914,13,0,0,-14.29939907
230.0618611,-0.062154583,-14.29939907,0,0,99.57448713,13,0,0,12.5807632
233.9663768,0.053771672,12.5807632,0,0,99.58857086,13,0,0,12.57702921
228.796509,0.054970372,12.57702921,0,0,99.61472097,13,0,0,25.56206933
231.0522322,0.110633293,25.56206933,0,0,99.64076284,13,0,0,-8.4495931
229.2322934,-0.036860396,-8.4495931,0,0,99.67244554,13,0,0,0.912403947
231.919799,0.003934136,0.912403947,0,0,99.69221859,13,0,0,15.08297194
228.6368149,0.065969131,15.08297194,0,0,99.72594253,13,0,0,1.840404468
231.1978582,0.007960301,1.840404468,0,0,99.75357727,13,0,0,1.731025796
229.8759249,0.007530261,1.731025796,0,0,99.77201907,13,0,0,20.36213186
232.2389234,0.087677516,20.36213186,0,0,99.79209978,13,0,0,-4.642145169
230.748377,-0.02011778,-4.642145169,0,0,99.82591689,13,0,0,2.556000912
227.6245199,0.011229023,2.556000912,0,0,99.86031819,13,0,0,6.011339019
230.5385717,0.026075199,6.011339019,0,0,99.87638951,13,0,0,21.95324613
230.9700955,0.095048002,21.95324613,0,0,99.90216731,13,0,0,2.80176935
228.1009384,0.012283024,2.80176935,0,0,99.93529073,13,0,0,32.19558904
229.4566168,0.140312315,32.19558904,0,0,99.95338117,13,0,0,22.68721176
231.0509237,0.098191392,22.68721176,0,0,99.97189162,13,0,0,5.746147369
229.3089336,0.025058541,5.746147369,0,0,100,13,0,0,17.90569435
226.1699533,0.0791692,17.90569435,0,0,100,13,0,0,5.719693396
227.5777453,0.025132921,5.719693396,0,0,100,13,0,0,9.488685767
226.9553384,0.041808604,9.488685767,0,0,100,13,0,0,22.49068338
232.4173764,0.096768511,22.49068338,0,0,100,13,0,0,4.434152215
228.7753262,0.019382126,4.434152215,0,0,100,13,0,0,15.43412884
227.8308215,0.067743814,15.43412884,0,0,100,13,0,0,3.935832639
231.013522,0.017037239,3.935832639,0,0,100,13,0,0,24.58586774
231.2174342,0.10633224,24.58586774,0,0,100,13,0,0,5.770193763
229.7836606,0.025111419,5.770193763,0,0,100,13,0,0,8.720706117
231.5449265,0.037663128,8.720706117,0,0,100,13,0,0,10.67170626
230.6443072,0.046269108,10.67170626,0,0,100,13,0,0,8.431602089
233.2333885,0.036150922,8.431602089,0,0,100,13,0,0,7.734877506
229.5109657,0.03370156,7.734877506,0,0,100,13,0,0,6.180512516
226.7039222,0.027262486,6.180512516,0,0,100,13,0,0,22.61495778
231.2755592,0.097783604,22.61495778,0,0,100,13,0,0,10.74424406
230.3537348,0.04664237,10.74424406,0,0,100,13,0,0,21.1583436
230.0904133,0.09195665,21.1583436,0,0,100,14,0,0,24.70909096
230.6152836,0.107144204,24.70909096,0,0,100,14,0,0,-1139.19459
227.8389179,-5,-1139.19459,0,0,100,14,0,1,3.63716849
232.0900551,0.015671367,3.63716849,0,0,100,14,0,0,15.07696515
229.75274,0.06562257,15.07696515,0,0,100,14,0,0,13.7358269
230.4650564,0.059600475,13.7358269,0,0,100,14,0,0,19.52568511
227.6230228,0.0857808,19.52568511,0,0,100,14,0,0,24.56960115
229.441725,0.107084277,24.56960115,0,0,100,14,0,0,10.83877349
231.6106837,0.046797381,10.83877349,0,0,100,14,0,0,10.96745149
224.9887303,0.04874667,10.96745149,0,0,100,14,0,0,19.4917285
229.4521119,0.084949005,19.4917285,0,0,100,14,0,0,14.24537587
231.117868,0.061636844,14.24537587,0,0,100,14,0,0,5.765731239
233.3882096,0.024704467,5.765731239,0,0,100,14,0,0,8.716419182
230.4213842,0.03782817,8.716419182,0,0,100,14,0,0,31.81468881
230.8911399,0.13779086,31.81468881,0,0,100,14,0,0,-3.929221497
228.5993924,-0.017188241,-3.929221497,0,0,100,14,0,0,10.2801739
232.3652504,0.044241443,10.2801739,0,0,100,14,0,0,32.28125219
229.0253354,0.140950573,32.28125219,0,0,100,14,0,0,7.301269324
231.2447244,0.031573777,7.301269324,0,0,100,14,0,0,28.46119027
227.7267286,0.124979577,28.46119027,0,0,100,14,0,0,-23.25842559
229.9854573,-0.101129984,-23.25842559,0,0,100,14,0,0,39.46709618
230.5705265,0.171171471,39.46709618,0,0,100,14,0,0,272.016328
234.5295047,1.159838411,272.016328,1,0,100,14,1,0,112.0783671
228.667207,0.490137473,112.0783671,1,0,100,14,1,0,94.29247633
232.261204,0.405976008,94.29247633,1,0,100,14,1,0,101.5466726
224.7890695,0.451742039,101.5466726,1,0,100,14,1,0,97.54837323
230.1648538,0.423819587,97.54837323,1,0,100,14,1,0,104.3741415
227.2321363,0.459328259,104.3741415,1,0,100,14,1,0,116.4260343
233.0331134,0.499611547,116.4260343,1,0,100,14,1,0,109.9943546
229.3346157,0.479623864,109.9943546,1,0,100,14,1,0,105.6914248
226.3778535,0.466880586,105.6914248,1,0,100,14,1,0,89.83982622
232.6980601,0.386078965,89.83982622,1,0,100,14,1,0,103.5400068
230.1048821,0.449968753,103.5400068,1,0,100,14,1,0,109.0270107
227.7555984,0.478701782,109.0270107,1,0,100,14,1,0,112.1193277
231.2446224,0.484851611,112.1193277,1,0,100,14,1,0,105.3368726
230.8728442,0.456254927,105.3368726,1,0,100,14,1,0,95.05056549
231.0190649,0.411440353,95.05056549,1,0,100,14,1,0,115.3499528
225.9735695,0.510457719,115.3499528,1,0,100,14,1,0,96.31717993
228.4494173,0.421612719,96.31717993,1,0,100,14,1,0,3355.791053
151.4612805,22.15609852,3355.791053,1,0,100,14,1,1,116.3189237
228.4594182,0.509144795,116.3189237,1,0,100,14,1,0,87.29021607
227.5631807,0.383586729,87.29021607,1,0,100,14,1,0,106.0068139
226.9328474,0.467128559,106.0068139,1,0,100,14,1,0,91.75490871
232.8148658,0.394111039,91.75490871,1,0,100,14,1,0,102.8876665
227.3167793,0.452618002,102.8876665,1,0,100,14,1,0,98.65225242
230.3458308,0.428278871,98.65225242,1,0,100,14,1,0,98.05875188
229.4034319,0.427451111,98.05875188,1,0,100,14,1,0,85.2076595
229.5761545,0.371152046,85.2076595,1,0,100,14,1,0,104.9291286
229.2554557,0.457695231,104.9291286,1,0,100,14,1,0,107.473415
231.5307647,0.464186326,107.473415,1,0,100,14,1,0,118.2737275
227.1156616,0.520764295,118.2737275,1,0,100,14,1,0,88.67056093
231.9914342,0.382214806,88.67056093,1,0,100,14,1,0,97.17425724
230.5489955,0.421490699,97.17425724,1,0,100,14,1,0,101.8182997
226.7575326,0.449018379,101.8182997,1,0,100,14,1,0,102.7815358
232.3787563,0.442301773,102.7815358,1,0,100,14,1,0,104.68795
230.4364753,0.454302861,104.68795,1,0,100,14,1,0,98.90171879
224.8902324,0.439777743,98.90171879,1,0,100,14,1,0,90.17750172
226.3861524,0.398334884,90.17750172,1,0,100,14,1,0,122.0184362
231.4165617,0.527267519,122.0184362,1,0,100,14,1,0,89.56890654
229.4261241,0.390404131,89.56890654,1,0,100,14,1,0,88.75601021
227.0003942,0.390994961,88.75601021,1,0,100,15,1,0,104.967611
230.0081966,0.456364654,104.967611,1,0,100,15,1,0,92.22656412
229.5544073,0.401763422,92.22656412,1,0,100,15,1,0,110.6100751
229.8870572,0.481149641,110.6100751,1,0,100,15,1,0,107.5173341
228.0692542,0.471424061,107.5173341,1,0,100,15,1,0,123.0808212
231.0975185,0.532592569,123.0808212,1,0,100,15,1,0,128.1396278
230.0803024,0.556934368,128.1396278,1,0,100,15,1,0,87.62499629
230.5953677,0.379994608,87.62499629,1,0,100,15,1,0,113.3837603
230.3238352,0.492279751,113.3837603,1,0,100,15,1,0,82.25342206
229.4097534,0.358543701,82.25342206,1,0,100,15,1,0,105.0288854
227.7566068,0.461145285,105.0288854,1,0,100,15,1,0,99.06877423
229.6517788,0.431386923,99.06877423,1,0,100,15,1,0,89.14316216
230.3803586,0.386939072,89.14316216,1,0,100,15,1,0,121.8920682
226.4533552,0.538265676,121.8920682,1,0,100,15,1,0,108.6709566
230.3929038,0.471676665,108.6709566,1,0,100,15,1,0,105.3280101
231.5961608,0.454791693,105.3280101,1,0,100,15,1,0,122.5565888
229.8233285,0.533264354,122.5565888,1,0,100,15,1,0,125.2361752
229.8744697,0.544802454,125.2361752,1,0,100,15,1,0,116.9461163
229.1949963,0.510247249,116.9461163,1,0,100,15,1,0,114.566235
229.2231315,0.499802242,114.566235,1,0,100,15,1,0,106.9448776
233.5924953,0.457826684,106.9448776,1,0,100,15,1,0,108.0032114
231.1672633,0.467208072,108.0032114,1,0,100,15,1,0,99.61809546
230.452996,0.432270776,99.61809546,1,0,100,15,1,0,103.5282792
232.8663152,0.44458246,103.5282792,1,0,100,15,1,0,117.5973053
228.169088,0.51539543,117.5973053,1,0,100,15,1,0,109.2240321
230.0029499,0.474881005,109.2240321,1,0,100,15,1,0,93.77007548
230.0183194,0.40766351,93.77007548,1,0,100,15,1,0,108.816961
228.3198666,0.476598741,108.816961,1,0,100,15,1,0,3402.664128
229.1418618,14.84959623,3402.664128,1,1,100,15,3,0,1377.728267
231.8388703,5.942611198,1377.728267,1,1,100,15,3,0,1372.22301
234.071131,5.862418848,1372.22301,1,1,100,15,3,0,1343.573999
229.5730823,5.852489265,1343.573999,1,1,100,15,3,0,1372.12301
230.0471217,5.964530223,1372.12301,1,1,100,15,3,0,1385.291949
231.1912401,5.991974214,1385.291949,1,1,100,15,3,0,1343.78686
227.6387636,5.903154799,1343.78686,1,1,100,15,3,0,1368.686268
230.7285654,5.932019147,1368.686268,1,1,100,15,3,0,1340.514371
227.7956609,5.884723029,1340.514371,1,1,100,15,3,0,1356.341582
228.8199031,5.927550724,1356.341582,1,1,100,15,3,0,1373.417242
231.8831273,5.922885629,1373.417242,1,1,100,15,3,0,1393.267408
231.1020586,6.028797043,1393.267408,1,1,100,15,3,0,1366.768301
229.9024021,5.944993565,1366.768301,1,1,100,15,3,0,1327.42599
223.0975841,5.949979226,1327.42599,1,1,100,15,3,0,1376.953487
228.3484439,6.030054174,1376.953487,1,1,100,15,3,0,1361.545153
225.3221877,6.042659035,1361.545153,1,1,99.99871715,15,3,0,1351.172591
228.1571538,5.922113631,1351.172591,1,1,100,15,3,0,1365.738011
230.3124659,5.929935256,1365.738011,1,1,100,15,3,0,1363.383001
226.0508328,6.03131156,1363.383001,1,1,100,15,3,0,1361.31722
227.8879172,5.973626143,1361.31722,1,1,100,15,3,0,1360.557429
229.0744875,5.939366901,1360.557429,1,1,100,15,3,0,1366.740402
229.2288751,5.96233961,1366.740402,1,1,100,15,3,0,1353.585475
225.40264,6.00518909,1353.585475,1,1,100,15,3,0,1383.233884
227.8359928,6.071182464,1383.233884,1,1,100,15,3,0,1361.725898
230.5974614,5.905207672,1361.725898,1,1,100,15,3,0,1378.652995
232.2591049,5.935840474,1378.652995,1,1,100,15,3,0,1358.315515
227.8080615,5.962543669,1358.315515,1,1,100,15,3,0,1362.065785
228.1742763,5.969409907,1362.065785,1,1,100,15,3,0,1358.758873
225.6009929,6.022840841,1358.758873,1,1,100,15,3,0,2861.457326
162.3968658,17.62015118,2861.457326,1,1,100,15,3,1,1345.667897
229.375091,5.866669701,1345.667897,1,1,100,15,3,0,1392.091356
233.1922891,5.969714357,1392.091356,1,1,100,15,3,0,1363.77043
229.4818624,5.942824484,1363.77043,1,1,100,16,3,0,1352.768769
228.1730781,5.928695796,1352.768769,1,1,100,16,3,0,1362.820025
231.1735734,5.895224119,1362.820025,1,1,100,16,3,0,1341.156674
225.3886938,5.950416814,1341.156674,1,1,100,16,3,0,1389.213143
233.2054311,5.957035979,1389.213143,1,1,100,16,3,0,1365.093797
229.0741589,5.959178477,1365.093797,1,1,99.99694712,16,3,0,1364.466869
227.8397706,5.988712443,1364.466869,1,1,100,16,3,0,1373.063572
232.3781502,5.908746458,1373.063572,1,1,100,16,3,0,1398.295352
231.0554602,6.051773679,1398.295352,1,1,100,16,3,0,1372.756991
231.5880286,5.927581832,1372.756991,1,1,100,16,3,0,1364.061277
231.1071727,5.902288798,1364.061277,1,1,100,16,3,0,1375.033389
230.9078349,5.954901399,1375.033389,1,1,100,16,3,0,1373.604337
227.971402,6.025336182,1373.604337,1,1,100,16,3,0,1382.481657
230.3335727,6.002084895,1382.481657,1,1,100,16,3,0,1365.538424
227.6571892,5.998222278,1365.538424,1,1,100,16,3,0,1374.663816
229.6544271,5.985792797,1374.663816,1,1,100,16,3,0,1352.298114
229.5114249,5.892073193,1352.298114,1,1,100,16,3,0,1366.506091
226.9185059,6.022012555,1366.506091,1,1,100,16,3,0,1361.462946
228.7696526,5.951239293,1361.462946,1,1,100,16,3,0,1370.484564
230.0176317,5.958171785,1370.484564,1,1,100,16,3,0,1387.451841
230.5818367,6.017177504,1387.451841,1,1,100,16,3,0,1323.739842
227.7371593,5.812577298,1323.739842,1,1,100,16,3,0,1350.722694
228.3262292,5.9157579,1350.722694,1,1,100,16,3,0,1377.932392
230.1952588,5.985928641,1377.932392,1,1,100,16,3,0,1341.867086
226.0282199,5.936723684,1341.867086,1,1,100,16,3,0,1382.029271
231.7694633,5.962948057,1382.029271,1,1,100,16,3,0,1362.975062
227.8705491,5.981356816,1362.975062,1,1,100,16,3,0,1384.603075
233.2671962,5.935695621,1384.603075,1,1,100,16,3,0,-1137.455578
227.4911156,-5,-1137.455578,1,1,100,16,3,1,1367.38883
229.2027829,5.965847415,1367.38883,1,1,100,16,3,0,1339.008561
229.0414857,5.846139868,1339.008561,1,1,100,16,3,0,1335.007792
227.4338345,5.869873299,1335.007792,1,1,100,16,3,0,1343.76336
227.5388549,5.905643503,1343.76336,1,1,100,16,3,0,1358.872385
228.6375334,5.943347819,1358.872385,1,1,100,16,3,0,1385.097855
232.0128978,5.969917483,1385.097855,1,1,100,16,3,0,1354.29393
227.4008891,5.955534894,1354.29393,1,1,100,16,3,0,1328.079411
227.6145364,5.834774142,1328.079411,1,1,100,16,3,0,1374.413465
227.7073754,6.035875924,1374.413465,1,1,100,16,3,0,1362.014025
227.7477166,5.980363032,1362.014025,1,1,100,16,3,0,1325.435793
226.9387216,5.840500838,1325.435793,1,1,100,16,3,0,1365.117348
229.8221475,5.939885961,1365.117348,1,1,100,16,3,0,1359.487402
229.6595227,5.919577757,1359.487402,1,1,100,16,3,0,1366.142746
230.197291,5.934660396,1366.142746,1,1,100,16,3,0,1339.250205
226.4846944,5.913204017,1339.250205,1,1,100,16,3,0,1342.640043
227.6860837,5.896891111,1342.640043,1,1,100,16,3,0,1347.643716
226.4693903,5.950666068,1347.643716,1,1,100,16,3,0,1378.745462
230.8740975,5.971849926,1378.745462,1,1,100,16,3,0,1363.487151
228.5951601,5.964637002,1363.487151,1,1,100,16,3,0,1363.522866
229.4807823,5.94177365,1363.522866,1,1,100,16,3,0,1368.839494
230.7034209,5.933329852,1368.839494,1,1,100,16,3,0,1366.996067
229.8485931,5.947376265,1366.996067,1,1,100,16,3,0,1361.737715
228.5278056,5.958739734,1361.737715,1,1,99.99958585,16,3,0,1370.592305
232.8793385,5.885418234,1370.592305,1,1,100,16,3,0,1389.594403
230.0606593,6.040121796,1389.594403,1,1,100,16,3,0,1361.190456
230.3626604,5.908902307,1361.190456,1,1,100,16,3,0,1384.812482
231.1014882,5.992226587,1384.812482,1,1,100,16,3,0,1402.16632
230.8187409,6.074750752,1402.16632,1,1,100,16,3,0,1381.68521
230.4478698,5.995651908,1381.68521,1,1,100,16,3,0,1390.968391
228.2682805,6.093568446,1390.968391,1,1,100,16,3,0,1380.725009
230.2201992,5.997410366,1380.725009,1,1,99.99887187,16,3,0,1375.545166
230.850609,5.958594487,1375.545166,1,1,100,17,3,0,1377.775432
230.8599188,5.968014887,1377.775432,1,1,100,17,3,0,1347.761408
227.5470668,5.923000579,1347.761408,1,1,100,17,3,0,1390.574457
233.0870358,5.965902189,1390.574457,1,1,99.99916605,17,3,0,1345.648218
227.9926502,5.902156128,1345.648218,1,1,100,17,3,0,1382.794001
230.8222908,5.990729907,1382.794001,1,1,100,17,3,0,1371.064016
232.1062263,5.907054014,1371.064016,1,1,99.99934797,17,3,0,1360.582205
230.0962466,5.913100386,1360.582205,1,1,100,17,3,0,1361.147218
228.8963752,5.946565196,1361.147218,1,1,100,17,3,0,1379.204395
229.030629,6.021921177,1379.204395,1,1,100,17,3,0,1364.918878
228.9026944,5.962878165,1364.918878,1,1,100,17,3,0,1258.381641
228.5724203,5.50539579,1258.381641,0,1,100,17,2,0,1276.051947
230.2750097,5.541426091,1276.051947,0,1,100,17,2,0,1272.655923
230.690088,5.516734307,1272.655923,0,1,100,17,2,0,1257.654129
230.3665772,5.459360227,1257.654129,0,1,100,17,2,0,1271.066187
227.1875979,5.594786858,1271.066187,0,1,100,17,2,0,1265.938827
229.338284,5.519962933,1265.938827,0,1,99.99920658,17,2,0,1265.662847
228.7143618,5.533814479,1265.662847,0,1,100,17,2,0,1258.652194
229.5048177,5.484208159,1258.652194,0,1,100,17,2,0,1279.763259
230.4787351,5.552630522,1279.763259,0,1,100,17,2,0,1273.007249
229.4400485,5.548321913,1273.007249,0,1,100,17,2,0,1276.358511
229.5551083,5.560139877,1276.358511,0,1,100,17,2,0,1286.77642
230.364446,5.585829073,1286.77642,0,1,100,17,2,0,1261.586271
229.4737769,5.497736114,1261.586271,0,1,100,17,2,0,1255.474509
226.5985073,5.540524181,1255.474509,0,1,100,17,2,0,1279.255641
228.5965542,5.596128277,1279.255641,0,1,100,17,2,0,1276.472036
229.1732191,5.569900536,1276.472036,0,1,100,17,2,0,1279.996184
230.2019294,5.560319096,1279.996184,0,1,100,17,2,0,1510.053507
229.5045248,6.57962412,1510.053507,1,1,100,17,3,0,1375.717329
233.3023125,5.896715356,1375.717329,1,1,100,17,3,0,1356.196058
229.1770653,5.917677916,1356.196058,1,1,100,17,3,0,1380.317343
230.4111456,5.990670889,1380.317343,1,1,100,17,3,0,1383.429677
233.0977531,5.934976459,1383.429677,1,1,100,17,3,0,1339.931767
228.9873227,5.851554361,1339.931767,1,1,100,17,3,0,1384.406018
228.4786449,6.059235947,1384.406018,1,1,100,17,3,0,1355.981136
228.0517099,5.945937162,1355.981136,1,1,100,17,3,0,1357.16249
229.0892306,5.924165382,1357.16249,1,1,100,17,3,0,1370.316643
230.925126,5.934030077,1370.316643,1,1,100,17,3,0,1358.626351
228.4786696,5.946403459,1358.626351,1,1,100,17,3,0,1352.851231
227.6537934,5.942581545,1352.851231,1,1,99.99661789,17,3,0,1378.786175
227.259476,6.067012912,1378.786175,1,1,100,17,3,0,1367.77294
228.9324866,5.97456901,1367.77294,1,1,100,17,3,0,1346.902405
231.1670339,5.826533234,1346.902405,1,1,100,17,3,0,1341.797456
228.4192915,5.874273784,1341.797456,1,1,100,17,3,0,1362.454967
230.4787752,5.911411868,1362.454967,1,1,100,17,3,0,1373.07544
234.2654817,5.861194018,1373.07544,1,1,100,17,3,0,1364.138769
227.6146451,5.993194191,1364.138769,1,1,100,17,3,0,1343.190542
229.4092921,5.854996234,1343.190542,1,1,100,17,3,0,1388.494682
231.3761414,6.001027908,1388.494682,1,1,99.99631945,17,3,0,1360.090664
228.8839757,5.942271231,1360.090664,1,1,100,17,3,0,1331.497624
226.0812682,5.889464592,1331.497624,1,1,100,17,3,0,1344.634964
227.6703574,5.906060758,1344.634964,1,1,100,17,3,0,1372.26224
228.6854733,6.0006533,1372.26224,1,1,100,17,3,0,1383.713787
229.8463412,6.020168865,1383.713787,1,1,100,17,3,0,1383.137264
231.9401264,5.963337544,1383.137264,1,1,100,17,3,0,1332.990134
224.6594215,5.933381849,1332.990134,1,1,100,17,3,0,1354.791421
229.674275,5.898751272,1354.791421,1,1,100,17,3,0,1366.215918
227.5329357,6.004475411,1366.215918,1,1,100,17,3,0,1372.982312
231.1649554,5.939405086,1372.982312,1,1,100,17,3,0,1390.300875
231.5454682,6.004440019,1390.300875,1,1,100,17,3,0,1378.633763
229.5439181,6.005969463,1378.633763,1,1,99.98621366,18,3,0,1377.182268
231.7740611,5.941917149,1377.182268,1,1,99.97244184,18,3,0,1365.013617
229.1807695,5.956056523,1365.013617,1,1,99.9587917,18,3,0,1368.219986
230.8697529,5.926371768,1368.219986,1,1,99.9451095,18,3,0,1369.446572
231.8190783,5.907393742,1369.446572,1,1,99.93141504,18,3,0,1362.018293
229.4490081,5.93603914,1362.018293,1,1,99.91779486,18,3,0,1337.60776
227.3393821,5.883748553,1337.60776,1,1,99.90441878,18,3,0,1366.870434
231.6953786,5.899428995,1366.870434,1,1,99.89075007,18,3,0,1350.480967
230.3241331,5.863393248,1350.480967,1,1,99.87724526,18,3,0,1376.083359
229.6640887,5.991721938,1376.083359,1,1,99.86348443,18,3,0,1376.629651
