Voltage,Current,Power,Relay_1,Relay_2,Battery_Level,Hour_of_Day,Load_Type,Is_Anomaly,Predicted_Power_Next,Is_Daytime,Power_Delta,Current_Delta,Voltage_Delta,Power_Rolling_Mean,Current_Rolling_Std
231.5140728,5.892122664,1364.109315,1,1,99.57853429,18,3,0,1376.748434,0,26.23242849,-0.039349985,5.958470343,1355.508038,0.031688585
231.8554526,5.937960132,1376.748434,1,1,99.5647668,18,3,0,1362.977916,0,12.63911888,0.045837468,0.341379848,1355.832149,0.024300629
229.3633363,5.942440228,1362.977916,1,1,99.55113702,18,3,0,1367.362068,0,-13.77051769,0.004480096,-2.492116324,1357.351162,0.026043465
228.4738216,5.984764723,1367.362068,1,1,99.5374634,18,3,0,1372.943343,0,4.384151613,0.042324496,-0.889514649,1361.814924,0.032991232
230.1972256,5.964204559,1372.943343,1,1,99.52373397,18,3,0,1260.312896,0,5.581274831,-0.020560164,1.723404008,1368.828215,0.034639978
230.2083968,5.474660845,1260.312896,0,1,99.51113084,18,2,0,1259.447598,0,-112.6304468,-0.489543714,0.011171127,1348.068931,0.216669111
229.2132397,5.494654672,1259.447598,0,1,99.49853636,18,2,0,1281.710976,0,-0.865297574,0.019993827,-0.995157064,1324.608764,0.262960163
227.8483381,5.625281215,1281.710976,0,1,99.48571926,18,2,0,1267.487252,0,22.26337789,0.130626543,-1.364901586,1308.355376,0.249520907
227.793313,5.564198685,1267.487252,0,1,99.47304438,18,2,0,1274.166262,0,-14.22372386,-0.061082531,-0.055025136,1288.380413,0.198964556
228.6534589,5.57247753,1274.166262,0,1,99.46030272,18,2,0,1284.0668,0,6.679009207,0.008278845,0.860145893,1268.624997,0.061325069
229.5788265,5.593141229,1284.0668,0,1,99.44746205,18,2,0,1476.906295,0,9.900538081,0.020663699,0.925367614,1273.375778,0.048239582
224.8339598,6.568875522,1476.906295,1,1,99.43269299,18,3,0,1381.053139,0,192.8394952,0.975734293,-4.7448667,1316.867517,0.438947469
232.8231952,5.931767829,1381.053139,1,1,99.41888246,18,3,0,1339.553331,0,-95.8531558,-0.637107693,7.989235405,1336.73595,0.432454963
228.6032666,5.859729613,1339.553331,1,1,99.40548692,18,3,0,1373.56277,0,-41.49980865,-0.072038217,-4.219928649,1351.149165,0.403523086
230.4012651,5.961611232,1373.56277,1,1,99.3917513,18,3,0,1387.31998,0,34.00943925,0.101881619,1.797998535,1371.028467,0.358300777
234.0781657,5.926738088,1387.31998,1,1,99.3778781,18,3,0,1385.362541,0,13.75721064,-0.034873144,3.676900662,1391.679103,0.292582988
230.8592408,6.000897066,1385.362541,1,1,99.36402447,18,3,0,1368.914005,0,-1.957439691,0.074158979,-3.218924971,1373.370352,0.051933419
230.2247474,5.945989824,1368.914005,1,1,99.35033533,18,3,0,1357.897333,0,-16.44853555,-0.054907243,-0.634493376,1370.942525,0.052022882
226.6951065,5.98997197,1357.897333,1,1,99.33675636,18,3,0,1370.240581,0,-11.01667177,0.043982146,-3.529640939,1374.611326,0.03061468
229.7178272,5.964885695,1370.240581,1,1,99.32305395,18,3,0,1362.982942,0,12.34324801,-0.025086275,3.022720749,1373.946888,0.030557923
229.8413792,5.930102522,1362.982942,1,1,99.30942412,18,3,0,-1136.3633,0,-7.257639027,-0.034783173,0.12355199,1369.079481,0.029504474
227.27266,-5,-1136.3633,1,1,99.2959508,18,3,1,1355.707489,0,-2499.346243,-10.93010252,-2.568719156,864.7343125,4.900499995
227.6736035,5.95460988,1355.707489,1,1,99.28239372,18,3,0,1350.769535,0,2492.070789,10.95460988,0.400943428,862.0930092,4.901459993
230.235575,5.86690191,1350.769535,1,1,99.26888603,18,3,0,1357.976892,0,-4.937954091,-0.08770797,2.561971511,860.6674494,4.887801643
230.311084,5.896272415,1357.976892,1,1,99.25530626,18,3,0,1338.222597,0,7.207357081,0.029370505,0.075509049,858.2147114,4.880095421
225.3986142,5.937137642,1338.222597,1,1,99.24192403,18,3,0,1381.175822,0,-19.75429488,0.040865227,-4.912469824,853.2626423,4.880889437
229.6683498,6.01378389,1381.175822,1,1,99.22811228,18,3,0,1365.995,0,42.95322497,0.076646248,4.269735545,1356.770467,0.05640317
228.6368193,5.974518909,1365.995,1,1,99.21445233,18,3,0,1355.400077,0,-15.18082188,-0.039264981,-1.031530489,1358.827969,0.058892526
228.8477762,5.922714651,1355.400077,1,1,99.20089832,18,3,0,1386.128161,0,-10.59492316,-0.051804258,0.210956902,1359.754077,0.045988952
231.4328909,5.989330883,1386.128161,1,1,99.18703704,18,3,0,1365.092244,0,30.72808417,0.066616232,2.585114736,1365.384331,0.037402043
229.1794861,5.956432956,1365.092244,1,1,99.17338612,19,3,0,1361.241748,0,-21.03591695,-0.032897927,-2.253404789,1370.758261,0.034358057
229.762168,5.924568694,1361.241748,1,1,99.1597737,19,3,0,1380.990107,0,-3.850496291,-0.031864262,0.58268191,1366.771446,0.029660606
231.658695,5.961313506,1380.990107,1,1,99.1459638,19,3,0,1359.494481,0,19.74835945,0.036744812,1.896526945,1369.770467,0.027855588
227.8913309,5.965538379,1359.494481,1,1,99.13236886,19,3,0,1363.720729,0,-21.49562619,0.004224873,-3.767364023,1370.589348,0.023233679
228.3403035,5.97231723,1363.720729,1,1,99.11873165,19,3,0,1337.628366,0,4.226248195,0.006778851,0.448972599,1366.107862,0.018530884
227.7324266,5.873684243,1337.628366,1,1,99.10535537,19,3,0,1351.517935,0,-26.09236361,-0.098632987,-0.607876982,1360.615086,0.041186932
229.4257285,5.890873458,1351.517935,1,1,99.09184019,19,3,0,1378.261176,0,13.88956904,0.017189215,1.693301928,1358.670323,0.046634016
233.6093379,5.899854811,1378.261176,1,1,99.07805758,19,3,0,1361.490218,0,26.74324148,0.008981353,4.183609383,1358.124537,0.045302155
228.2870727,5.963939185,1361.490218,1,1,99.06444267,19,3,0,1351.623954,0,-16.77095795,0.064084374,-5.322265221,1358.523685,0.044908208
229.1685118,5.897947948,1351.623954,1,1,99.05092643,19,3,0,1327.978882,0,-9.866263912,-0.065991237,0.881439183,1356.10433,0.034387243
225.379858,5.892180844,1327.978882,1,1,99.03764664,19,3,0,1362.749121,0,-23.64507216,-0.005767104,-3.788653831,1354.174433,0.030965883
228.7631418,5.957030972,1362.749121,1,1,99.02401915,19,3,0,1335.111949,0,34.77023926,0.064850128,3.383283832,1356.42067,0.035156703
225.6243556,5.917410582,1335.111949,1,1,99.01066803,19,3,0,1386.465291,0,-27.6371719,-0.03962039,-3.138786239,1347.790825,0.033189945
229.7306351,6.035178073,1386.465291,1,1,98.99680338,19,3,0,1341.529536,0,51.35334201,0.117767491,4.106279462,1352.78584,0.058979309
226.9397342,5.911391149,1341.529536,1,1,98.98338809,19,3,0,1361.614059,0,-44.93575544,-0.123786924,-2.790900873,1350.766956,0.056854058
228.6550184,5.954883773,1361.614059,1,1,98.96977195,19,3,0,1367.89492,0,20.08452295,0.043492625,1.715284239,1357.493991,0.049363949
230.436109,5.936113597,1367.89492,1,1,98.956093,19,3,0,1353.830657,0,6.28086102,-0.018770176,1.781090563,1358.523151,0.050049342
227.9487351,5.939189162,1353.830657,1,1,98.94255469,19,3,0,1374.731942,0,-14.06426274,0.003075565,-2.487373862,1362.266893,0.047266085
231.2865923,5.943846239,1374.731942,1,1,98.92880737,19,3,0,1371.170432,0,20.90128439,0.004657077,3.337857154,1359.920223,0.016031655
227.6634626,6.022795298,1371.170432,1,1,98.91509567,19,3,0,1357.964456,0,-3.561509247,0.078949059,-3.623129638,1365.848402,0.036166311
229.7977238,5.909390372,1357.964456,1,1,98.90151602,19,3,0,1393.088724,0,-13.2059759,-0.113404926,2.134261145,1365.118481,0.042706897
232.9499641,5.980205792,1393.088724,1,1,98.88758513,19,3,0,1365.969541,0,35.12426778,0.07081542,3.152240269,1370.157242,0.043596761
227.838799,5.995333313,1365.969541,1,1,98.87392544,19,3,0,1368.128825,0,-27.11918275,0.015127522,-5.1111651,1372.585019,0.044413768
232.2874794,5.889808734,1368.128825,1,1,98.86024415,19,3,0,1350.845442,0,2.159283328,-0.105524579,4.448680395,1371.264396,0.05719899
227.0698599,5.949030149,1350.845442,1,1,98.8467357,19,3,0,1372.197554,0,-17.28338266,0.059221414,-5.217619502,1367.199398,0.045008195
229.8629737,5.969632831,1372.197554,1,1,98.83301372,19,3,0,1360.758298,0,21.3521123,0.020602682,2.793113839,1370.046017,0.041065585
228.9044695,5.944655867,1360.758298,1,1,98.81940614,19,3,0,1374.285342,0,-11.43925675,-0.024976964,-0.958504195,1363.579932,0.039027466
230.3939537,5.964936667,1374.285342,1,1,98.80566328,19,3,0,1345.881438,0,13.52704478,0.0202808,1.489484224,1365.243092,0.031847537
227.9032998,5.905493423,1345.881438,1,1,98.79220447,19,3,0,1362.75317,0,-28.40390448,-0.059443244,-2.490653943,1360.793615,0.025328188
229.4719093,5.938649199,1362.75317,1,1,98.77857694,19,3,0,1385.003705,0,16.87173247,0.033155776,1.56860953,1363.175161,0.025519282
231.3680256,5.986149991,1385.003705,1,1,98.7647269,19,3,0,1387.12697,0,22.2505342,0.047500792,1.89611633,1365.736391,0.030198095
230.7844761,6.010486467,1387.12697,1,1,98.75085563,19,3,0,1359.680711,0,2.123265498,0.024336476,-0.583549574,1371.010125,0.040857575
230.4618313,5.899808674,1359.680711,1,1,98.73725882,19,3,0,1370.149248,0,-27.44625899,-0.110677793,-0.322644788,1368.089199,0.048929954
232.6210715,5.890047875,1370.149248,1,1,98.72355733,19,3,0,1370.841088,0,10.46853637,-0.009760799,2.159240179,1372.942761,0.052640573
229.8522525,5.964009808,1370.841088,1,1,98.70984892,19,3,0,1393.819951,0,0.691840618,0.073961933,-2.768818986,1374.560344,0.053092102
233.0981604,5.979540762,1393.819951,1,1,98.69591072,19,3,0,1375.797304,0,22.97886328,0.015530954,3.245907904,1376.323594,0.052042081
228.5238518,6.020366333,1375.797304,1,1,98.68215275,19,3,0,1370.920143,0,-18.02264779,0.040825571,-4.574308567,1374.05766,0.055070253
231.3725087,5.92516436,1370.920143,1,1,98.66844355,19,3,0,1353.507348,0,-4.877161116,-0.095201972,2.848656895,1376.305547,0.050154055
228.7181622,5.917795661,1353.507348,1,1,98.65490847,19,3,0,1359.238954,0,-17.4127943,-0.007368699,-2.654346449,1372.977167,0.041914448
227.2924852,5.980131516,1359.238954,1,1,98.64131608,19,3,0,1382.194432,0,5.731605957,0.062335854,-1.42567702,1370.65674,0.042778949
233.5094557,5.919222531,1382.194432,1,1,98.62749414,19,3,0,1353.50021,0,22.9554774,-0.060908985,6.216970505,1368.331636,0.045903027
229.4207663,5.899641222,1353.50021,1,1,98.61395914,19,3,0,1389.910722,0,-28.69422123,-0.019581309,-4.088689395,1363.872217,0.030456378
229.4136199,6.058536204,1389.910722,1,1,98.60006003,19,3,0,1347.645037,0,36.41051151,0.158894981,-0.007146428,1367.670333,0.065345431
225.3946964,5.97904502,1347.645037,1,1,98.58658358,19,3,0,1378.85083,0,-42.26568459,-0.079491184,-4.018923479,1366.497871,0.062281197
232.2660513,5.93651471,1378.85083,1,1,98.57279507,19,3,0,1373.699348,0,31.20579282,-0.04253031,6.871354852,1370.420246,0.063086698
230.085896,5.970376161,1373.699348,1,1,98.55905808,19,3,0,1397.766605,0,-5.151481812,0.033861451,-2.180155333,1368.72123,0.059129741
234.8652315,5.951356001,1397.766605,1,1,98.54508041,19,3,0,1370.046109,0,24.06725681,-0.01902016,4.77933557,1377.574509,0.047353547
228.5729624,5.993911506,1370.046109,1,1,98.53137995,19,3,0,-1151.133709,0,-27.7204957,0.042555505,-6.292269101,1373.601586,0.022649034
230.2267418,-5,-1151.133709,0,1,98.51855211,19,2,1,1272.733289,0,-2521.179818,-10.99391151,1.653779377,873.8458368,4.902867444
227.1594588,5.60281881,1272.733289,0,1,98.50582477,19,2,0,1278.310125,0,2423.866997,10.60281881,-3.067283004,852.6223285,4.868159123
229.4684822,5.5707438,1278.310125,0,1,98.49304167,19,2,0,1268.773003,0,5.576836216,-0.032075009,2.309023436,833.5444837,4.82472739
228.9750141,5.541098044,1268.773003,0,1,98.48035394,19,2,0,1296.02669,0,-9.537121859,-0.029645757,-0.493468091,807.7457633,4.778514471
230.0079224,5.634704563,1296.02669,0,1,98.46739368,19,2,0,1294.901589,0,27.25368715,0.093606519,1.032908293,792.9418794,4.734932245
231.5632463,5.591999635,1294.901589,0,1,98.45444466,19,2,0,1305.179116,0,-1.125101247,-0.042704928,1.555323876,1282.148939,0.035050349
232.270469,5.619221081,1305.179116,0,1,98.44139287,19,2,0,1268.34516,0,10.27752692,0.027221446,0.707222658,1288.638104,0.037438299
229.7256144,5.521130775,1268.34516,0,1,98.42870942,19,2,0,1286.648549,0,-36.83395594,-0.098090306,-2.544854519,1286.645111,0.049093084
231.6221757,5.55494544,1286.648549,0,1,98.41584293,19,2,0,1298.843959,0,18.30338887,0.033814665,1.89656123,1290.220221,0.046560115
230.708622,5.629802423,1298.843959,0,1,98.40285449,19,2,0,1275.400997,0,12.1954102,0.074856982,-0.913553714,1290.783674,0.04526976
229.5165892,5.556901142,1275.400997,0,1,98.39010048,19,2,0,1305.868989,0,-23.44296208,-0.072901281,-1.192032739,1286.883556,0.046315911
232.3318913,5.620704854,1305.868989,0,1,98.37704179,19,2,0,1252.503492,0,30.46799241,0.063803712,2.815302092,1287.021531,0.046662321
228.0385464,5.49250779,1252.503492,0,1,98.36451676,20,2,0,1299.986401,0,-53.36549687,-0.128197064,-4.293344943,1283.853197,0.056004123
228.7757388,5.682361282,1299.986401,0,1,98.35151689,20,2,0,1267.405057,0,47.48290824,0.189853493,0.737192438,1286.520767,0.073228283
228.7245645,5.541184697,1267.405057,0,1,98.33884284,20,2,0,1277.291611,0,-32.58134378,-0.141176586,-0.051174273,1280.232987,0.073860932
229.061415,5.576197157,1277.291611,0,1,98.32606993,20,2,0,1263.262119,0,9.886554097,0.03501246,0.336850426,1280.61111,0.072933399
227.6922781,5.548111377,1263.262119,0,1,98.31343731,20,2,0,1308.828899,0,-14.02949222,-0.02808578,-1.36913686,1272.089736,0.070638802
228.2705708,5.733673399,1308.828899,0,1,98.30034902,20,2,0,1280.356922,0,45.56678068,0.185562022,0.57829265,1283.354817,0.086661472
227.7647806,5.621399933,1280.356922,0,1,98.28754545,20,2,0,1267.282458,0,-28.47197696,-0.112273466,-0.505790156,1279.428922,0.078993959
228.3941109,5.548665211,1267.282458,0,1,98.27487262,20,2,0,1262.579956,0,-13.07446462,-0.072734722,0.629330322,1279.404402,0.077562027
229.1572813,5.509665451,1262.579956,0,1,98.26224682,20,2,0,1291.574189,0,-4.702501806,-0.03899976,0.763170429,1276.462071,0.088767029
231.449298,5.580376352,1291.574189,0,1,98.24933108,20,2,0,1275.402586,0,28.99423327,0.070710901,2.292016645,1282.124485,0.085877059
231.5020446,5.50924977,1275.402586,0,1,98.23657706,20,2,0,1263.993983,0,-16.17160304,-0.071126582,0.052746633,1275.439222,0.04804939
227.896955,5.546339936,1263.993983,0,1,98.22393712,20,2,0,1286.83023,0,-11.40860352,0.037090166,-3.605089667,1272.166634,0.030019937
231.9120015,5.548786703,1286.83023,0,1,98.21106881,20,2,0,1263.069065,0,22.83624731,0.002446767,4.0150465,1276.076189,0.030029906
228.0589856,5.538343781,1263.069065,0,1,98.19843812,20,2,0,1270.662183,0,-23.76116523,-0.010442922,-3.853015821,1276.174011,0.025442486
229.7242784,5.531248991,1270.662183,0,1,98.1857315,20,2,0,1285.597118,0,7.593118609,-0.007094789,1.665292783,1271.991609,0.015864899
231.1931972,5.560704786,1285.597118,0,1,98.17287553,20,2,0,1249.417933,0,14.9349348,0.029455794,1.468918776,1274.030516,0.011137037
228.1668222,5.475896632,1249.417933,0,1,98.16038135,20,2,0,1245.878039,0,-36.17918517,-0.084808154,-3.026375041,1271.115306,0.032745669
226.4145209,5.502641941,1245.878039,0,1,98.14792257,20,2,0,1296.793798,0,-3.539894206,0.026745309,-1.752301272,1262.924868,0.032979947
231.5249331,5.601097821,1296.793798,0,1,98.13495463,20,2,0,1267.887454,0,50.91575963,0.09845588,5.110412221,1269.669814,0.048942964
229.763786,5.518221458,1267.887454,0,1,98.12227576,20,2,0,1270.569651,0,-28.90634441,-0.082876363,-1.761147149,1269.114868,0.049490888
231.613587,5.485730208,1270.569651,0,1,98.10957006,20,2,0,1286.232036,0,2.682197136,-0.03249125,1.849801082,1266.109375,0.049867267
230.9414994,5.569514529,1286.232036,0,1,98.09670774,20,2,0,1264.920259,0,15.6623852,0.083784321,-0.67208764,1273.472196,0.048257842
230.1856002,5.495218891,1264.920259,0,1,98.08405854,20,2,0,1257.942173,0,-21.31177764,-0.074295639,-0.755899186,1277.28064,0.049614261
226.9304575,5.54329369,1257.942173,0,1,98.07147912,20,2,0,1292.253315,0,-6.978085227,0.048074799,-3.255142661,1269.510315,0.034486489
231.7749701,5.575465351,1292.253315,0,1,98.05855658,20,2,0,1280.661357,0,34.31114158,0.032171661,4.844512564,1274.383487,0.041535696
231.0174446,5.54356992,1280.661357,0,1,98.04574997,20,2,0,1240.330147,0,-11.59195809,-0.03189543,-0.757525528,1276.401828,0.031667667
227.2017902,5.459156577,1240.330147,0,1,98.03334667,20,2,0,1269.181482,0,-40.33120945,-0.084413344,-3.815654343,1267.22145,0.045920475
229.429198,5.53190916,1269.181482,0,1,98.02065485,20,2,0,1291.744648,0,28.85133458,0.072752583,2.227407772,1268.073695,0.04315117
232.1851161,5.563425728,1291.744648,0,1,98.00773741,20,2,0,1265.478742,0,22.56316632,0.031516568,2.755918055,1274.83419,0.045497951
229.6167685,5.511264487,1265.478742,0,1,97.99508262,20,2,0,1294.903084,0,-26.26590619,-0.05216124,-2.568347526,1269.479275,0.039824616
230.4777445,5.618343269,1294.903084,0,1,97.98213359,20,2,0,1284.893018,0,29.42434231,0.107078781,0.860975974,1272.327621,0.059293161
230.5063288,5.574220129,1284.893018,0,1,97.96928466,20,2,0,1273.457555,0,-10.01006665,-0.044123139,0.028584266,1281.240195,0.041176419
229.5806261,5.546885976,1273.457555,0,1,97.95655008,20,2,0,1289.036479,0,-11.43546263,-0.027334154,-0.925702686,1282.09541,0.039131276
234.1174183,5.505940089,1289.036479,0,1,97.94365972,20,2,0,1282.252398,0,15.57892398,-0.040945887,4.536792251,1281.553776,0.046636828
228.7598276,5.605234152,1282.252398,0,1,97.93083719,20,2,0,1276.826889,0,-6.784081125,0.099294063,-5.357590778,1284.908507,0.045371189
230.4961478,5.539471706,1276.826889,0,1,97.91806893,20,2,0,1262.394561,0,-5.425508717,-0.065762446,1.736320277,1281.293268,0.037431984
230.2310215,5.48316449,1262.394561,0,1,97.90544498,20,2,0,1250.522471,0,-14.43232788,-0.056307215,-0.265126392,1276.793577,0.046419331
227.8741282,5.487777313,1250.522471,0,1,97.89293976,20,2,0,1265.178781,0,-11.87209072,0.004612822,-2.356893288,1272.20656,0.050357818
229.34633,5.516455316,1265.178781,0,1,97.88028797,20,2,0,1286.359533,0,14.65631041,0.028678003,1.472201809,1267.43502,0.049612521
230.0125456,5.592562481,1286.359533,0,1,97.86742437,20,2,0,1253.310724,0,21.18075164,0.076107166,0.666215629,1268.256447,0.044656094
226.0859539,5.543514324,1253.310724,0,1,97.85489126,20,2,0,1281.715493,0,-33.0488087,-0.049048158,-3.926591655,1263.553214,0.045043738
231.0297224,5.547838083,1281.715493,0,1,97.84207411,20,2,0,1278.909531,0,28.40476849,0.00432376,4.9437685,1267.4174,0.039019436
231.1105704,5.53375611,1278.909531,0,1,97.82928501,20,2,0,1283.137888,0,-2.805961523,-0.014081973,0.080847959,1273.094812,0.028271088
231.8579649,5.534154882,1283.137888,0,1,97.81645364,20,2,0,1293.114326,0,4.228357288,0.000398773,0.747394468,1276.686634,0.024354505
229.7787022,5.627650926,1293.114326,0,1,97.80352249,20,2,0,1286.437165,0,9.976438043,0.093496043,-2.079262637,1278.037592,0.039745448
230.440155,5.582521696,1286.437165,0,1,97.79065812,20,2,0,1271.665317,0,-6.677161363,-0.04512923,0.661452785,1284.662881,0.040168743
231.3984919,5.495564413,1271.665317,0,1,97.77794147,20,2,0,1274.950519,0,-14.7718476,-0.086957283,0.958336885,1282.652846,0.051121536
230.7511085,5.525219479,1274.950519,0,1,97.76519196,20,2,0,1265.13025,0,3.285201909,0.029655065,-0.647383421,1281.861043,0.052129721
229.615971,5.509765912,1265.13025,0,1,97.75254066,20,2,0,1261.367383,0,-9.820269613,-0.015453567,-1.13513752,1278.259516,0.055376442
229.8197074,5.48850835,1261.367383,0,1,97.73992699,20,2,0,1281.880632,0,-3.762866397,-0.021257562,0.203736481,1271.910127,0.037514213
228.922237,5.599633522,1281.880632,0,1,97.72710818,20,2,0,1256.994948,0,20.51324878,0.111125172,-0.897470471,1270.99882,0.044700178
226.51797,5.549206309,1256.994948,0,1,97.71453823,20,2,0,-1140.970993,0,-24.88568373,-0.050427213,-2.404266939,1268.064747,0.042637368
228.1941987,-5,-1140.970993,0,1,97.70170203,20,2,1,1260.423335,0,-2397.965942,-10.54920631,1.67622865,784.880444,4.712380667
229.3285787,5.496145931,1260.423335,0,1,97.6890978,20,2,0,1279.194207,0,2401.394328,10.49614593,1.134380055,783.939061,4.710881185
233.7834917,5.471704601,1279.194207,0,1,97.67630585,20,2,0,1254.181185,0,18.77087238,-0.02444133,4.45491296,787.5044258,4.709048199
229.1649077,5.472832633,1254.181185,0,1,97.66376404,20,2,0,1269.812273,0,-25.01302201,0.001128031,-4.618583974,781.9645365,4.694717514
231.718119,5.479986971,1269.812273,0,1,97.65106592,20,2,0,1303.635164,0,15.63108795,0.007154338,2.553211312,784.5280015,4.686883559
229.6264517,5.677199446,1303.635164,0,1,97.63802957,20,2,0,1278.405839,0,33.82289108,0.197212475,-2.091667355,1273.449233,0.088653854
229.2901625,5.575493625,1278.405839,0,1,97.62524551,20,2,0,1272.762443,0,-25.2293252,-0.101705821,-0.336289201,1277.045734,0.090494413
227.1520948,5.603128797,1272.762443,0,1,97.61251788,20,2,0,1262.350244,0,-5.643395672,0.027635173,-2.138067732,1275.759381,0.086344015
226.4480677,5.574568407,1262.350244,0,1,97.59989438,21,2,0,1263.280723,0,-10.41219981,-0.028560391,-0.704027103,1277.393193,0.07073463
229.0716061,5.514785284,1263.280723,0,1,97.58726157,21,2,0,1279.01064,0,0.930478941,-0.059783122,2.623538497,1276.086883,0.058900926
229.9605603,5.561869559,1279.01064,0,1,97.57447147,21,2,0,1271.803143,0,15.72991751,0.047084275,0.88895413,1271.161978,0.032334567
232.4437156,5.47144559,1271.803143,0,1,97.56175344,21,2,0,1275.884424,0,-7.207497373,-0.090423969,2.483155321,1269.841439,0.05210778
227.1435822,5.617083309,1275.884424,0,1,97.54899459,21,2,0,1250.466372,0,4.081281683,0.145637719,-5.300133394,1270.465835,0.056201715
226.2817583,5.526147496,1250.466372,0,1,97.53648993,21,2,0,1301.088632,0,-25.41805248,-0.090935814,-0.861823904,1268.08906,0.054617913
232.7293369,5.590565632,1301.088632,0,1,97.52347904,21,2,0,1251.381507,0,50.62226056,0.064418136,6.447578621,1275.650642,0.056938131
224.8562744,5.565250562,1251.381507,0,1,97.51096523,21,2,0,1266.411585,0,-49.70712511,-0.025315069,-7.873062548,1270.124816,0.057083423
231.0218683,5.481782286,1266.411585,0,1,97.49830111,21,2,0,1273.77155,0,15.0300779,-0.083468277,6.165593932,1269.046504,0.053410743
231.1608748,5.510325011,1273.77155,0,1,97.4855634,21,2,0,1266.815503,0,7.359964556,0.028542726,0.13900645,1268.623929,0.043364186
223.9992767,5.655444613,1266.815503,0,1,97.47289524,21,2,0,1269.39524,0,-6.956047036,0.145119602,-7.161598045,1271.893756,0.068291374
230.9660491,5.49602526,1269.39524,0,1,97.46020129,21,2,0,1282.645359,0,2.579737518,-0.159419353,6.966772421,1265.555077,0.070980893
229.7433565,5.582948636,1282.645359,0,1,97.44737484,21,2,0,1245.215442,0,13.25011851,0.086923376,-1.222692626,1271.807847,0.072861178
228.2304235,5.455957284,1245.215442,0,1,97.43492268,21,2,0,1260.945161,0,-37.42991725,-0.126991352,-1.512933005,1267.568619,0.079135179
223.6896888,5.637028542,1260.945161,0,1,97.42231323,21,2,0,1274.690004,0,15.72971907,0.181071258,-4.540734662,1265.003341,0.087087836
228.8150991,5.570829936,1274.690004,0,1,97.40956633,21,2,0,1268.836612,0,13.74484314,-0.066198607,5.125410261,1266.578241,0.072180976
227.4343047,5.578914814,1268.836612,0,1,97.39687796,21,2,0,1257.95013,0,-5.853392162,0.008084878,-1.3807944,1266.466515,0.066385421
226.0940943,5.563834536,1257.95013,0,1,97.38429846,21,2,0,1271.207932,0,-10.88648112,-0.015080278,-1.340210359,1261.52747,0.065649494
227.9208289,5.577410096,1271.207932,0,1,97.37158638,21,2,0,1277.660099,0,13.25780175,0.01357556,1.826734577,1266.725968,0.029362184
228.3384012,5.595467483,1277.660099,0,1,97.35880978,21,2,0,1282.868664,0,6.452166753,0.018057387,0.417572293,1270.068955,0.011788313
230.0425696,5.576657686,1282.868664,0,1,97.34598109,21,2,0,1244.254992,0,5.208564847,-0.018809796,1.704168364,1271.704687,0.011266278
224.0962006,5.552325244,1244.254992,0,1,97.33353854,21,2,0,1282.597016,0,-38.61367213,-0.024332442,-5.946368975,1266.788363,0.016193903
230.8025897,5.557117091,1282.597016,0,1,97.32071257,21,2,0,1276.566721,0,38.34202423,0.004791847,6.706389097,1271.717741,0.017393058
228.4917138,5.586927857,1276.566721,0,1,97.30794691,21,2,0,1250.431968,0,-6.03029487,0.029810765,-2.31087586,1272.789498,0.018637465
225.2719214,5.550767092,1250.431968,0,1,97.29544259,21,2,0,1284.383666,0,-26.13475322,-0.036160765,-3.219792456,1267.343872,0.016138521
228.2911177,5.626078136,1284.383666,0,1,97.28259875,21,2,0,1270.41584,0,33.95169781,0.075311044,3.019196285,1267.646872,0.032294696
228.4459263,5.56112276,1270.41584,0,1,97.26989459,21,2,0,1276.12835,0,-13.96782568,-0.064955376,0.154808608,1272.879042,0.030987996
230.2681156,5.541923799,1276.12835,0,1,97.25713331,21,2,0,1287.960309,0,5.712509691,-0.019198961,1.822189286,1271.585309,0.033954796
231.2419683,5.569751537,1287.960309,0,1,97.24425371,21,2,0,1268.610089,0,11.83195884,0.027827739,0.973852756,1273.864026,0.033097496
227.8147223,5.568604503,1268.610089,0,1,97.23156761,21,2,0,1265.331112,0,-19.35021994,-0.001147035,-3.427245984,1277.49965,0.031435369
225.9135519,5.600952673,1265.331112,0,1,97.21891429,21,2,0,1267.292149,0,-3.278976351,0.03234817,-1.901170456,1273.68914,0.02130415
227.4798658,5.571007986,1267.292149,0,1,97.20624137,21,2,0,1261.177033,0,1.961036643,-0.029944686,1.566313877,1273.064402,0.020906711
228.0363545,5.530596366,1261.177033,0,1,97.1936296,21,2,0,1278.653143,0,-6.115115528,-0.04041162,0.556488709,1270.074138,0.024986121
230.5081784,5.547105319,1278.653143,0,1,97.18084307,21,2,0,1273.666196,0,17.47610925,0.016508953,2.471823973,1268.212705,0.026629146
230.6619042,5.521788264,1273.666196,0,1,97.16810641,21,2,0,1277.450649,0,-4.986947071,-0.025317055,0.153725752,1269.223926,0.032118012
228.0397736,5.601876504,1277.450649,0,1,97.1553319,21,2,0,1274.350473,0,3.784453857,0.080088239,-2.622130627,1271.647834,0.032454454
229.3676691,5.55592895,1274.350473,0,1,97.1425884,21,2,0,1266.231433,0,-3.100176209,-0.045947553,1.327895571,1273.059499,0.031210822
225.9346182,5.604415309,1266.231433,0,1,97.12992608,21,2,0,1275.630771,0,-8.119040029,0.048486358,-3.433050905,1274.070379,0.035971251
226.7926636,5.624656242,1275.630771,0,1,97.11716978,21,2,0,1263.251446,0,9.399337792,0.020240934,0.858045354,1273.465904,0.041898308
